id,listing_url,name,picture_url,host_name,host_response_rate,host_is_superhost,host_has_profile_pic,host_thumbnail_url,host_picture_url,neighbourhood,property_type,bedrooms,bathrooms,price,weekly_price,monthly_price,availability_365,longitude,latitude,number_of_reviews,review_scores_rating,reviews_per_month
42403,https://www.airbnb.com/rooms/42403,Captain's Quarters,https://a0.muscache.com/im/pictures/237833/8fd24d7f_original.jpg?aki_policy=large,Annette,97%,f,t,https://a0.muscache.com/im/pictures/d8938245-cc5e-4d01-8131-6006c8e934a5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/d8938245-cc5e-4d01-8131-6006c8e934a5.jpg?aki_policy=profile_x_medium,Bernal Heights,Apartment,0,1,85.00,,2500.00,341,-122.4185132,37.7335583,6,93,0.07
42408,https://www.airbnb.com/rooms/42408,"Crows Nest,Charming Jr. One Bedroom",https://a0.muscache.com/im/pictures/3469067/baf8a8c9_original.jpg?aki_policy=large,Annette,97%,f,t,https://a0.muscache.com/im/pictures/d8938245-cc5e-4d01-8131-6006c8e934a5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/d8938245-cc5e-4d01-8131-6006c8e934a5.jpg?aki_policy=profile_x_medium,Bernal Heights,House,1,1,85.00,,2500.00,356,-122.4178129,37.7340436,4,87,0.05
42454,https://www.airbnb.com/rooms/42454,Bookish Mission District Flat with backyard,https://a0.muscache.com/im/pictures/2816464/547590b1_original.jpg?aki_policy=large,Gerard,100%,f,t,https://a0.muscache.com/im/users/177664/profile_pic/1279827149/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/177664/profile_pic/1279827149/original.jpg?aki_policy=profile_x_medium,Mission District,Apartment,1,1.5,93.00,600.00,,93,-122.4132586,37.75117094,9,89,0.11
42577,https://www.airbnb.com/rooms/42577,Garden View Hideaway - PET FRIENDLY,https://a0.muscache.com/im/pictures/9cea7a89-80ee-4d1a-a4ab-b1d4842b978b.jpg?aki_policy=large,Annette,97%,f,t,https://a0.muscache.com/im/pictures/d8938245-cc5e-4d01-8131-6006c8e934a5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/d8938245-cc5e-4d01-8131-6006c8e934a5.jpg?aki_policy=profile_x_medium,Dogpatch,Guest suite,2,1,150.00,,4500.00,324,-122.3881318,37.75447178,2,80,0.04
43732,https://www.airbnb.com/rooms/43732,Argent Alley Panorama,https://a0.muscache.com/im/pictures/f0478fe7-7445-408a-8a6b-1be98d2026ec.jpg?aki_policy=large,Annette,97%,f,t,https://a0.muscache.com/im/pictures/d8938245-cc5e-4d01-8131-6006c8e934a5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/d8938245-cc5e-4d01-8131-6006c8e934a5.jpg?aki_policy=profile_x_medium,Twin Peaks,Apartment,1,1,120.00,,3600.00,352,-122.4438536,37.75191264,5,88,0.07
43778,https://www.airbnb.com/rooms/43778,Lyon's Den,https://a0.muscache.com/im/pictures/251321/eba1e515_original.jpg?aki_policy=large,Annette,97%,f,t,https://a0.muscache.com/im/pictures/d8938245-cc5e-4d01-8131-6006c8e934a5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/d8938245-cc5e-4d01-8131-6006c8e934a5.jpg?aki_policy=profile_x_medium,Haight-Ashbury,Guest suite,2,1,120.00,,3300.00,348,-122.4408369,37.7727162,8,56,0.08
44032,https://www.airbnb.com/rooms/44032,Secret Lounge in The Mission,https://a0.muscache.com/im/pictures/b5498832-cc8c-48de-90a0-4e14edae5e4c.jpg?aki_policy=large,David + Tina,100%,t,t,https://a0.muscache.com/im/users/98733/profile_pic/1269533518/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/98733/profile_pic/1269533518/original.jpg?aki_policy=profile_x_medium,Mission District,Apartment,1,1,95.00,,2450.00,138,-122.4120698,37.75145024,278,97,2.87
44680,https://www.airbnb.com/rooms/44680,Cute Noe/Mission Apartment,https://a0.muscache.com/im/pictures/a0184ad9-4a9c-490c-98e5-17aad712ecb2.jpg?aki_policy=large,Paul,100%,f,t,https://a0.muscache.com/im/users/196626/profile_pic/1281394907/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/196626/profile_pic/1281394907/original.jpg?aki_policy=profile_x_medium,Mission District,Apartment,1,1,175.00,1200.00,3750.00,38,-122.421645,37.75120853,3,100,0.03
45299,https://www.airbnb.com/rooms/45299,Private Castro Studio with 2 beds,https://a0.muscache.com/im/pictures/687134/d677d8f0_original.jpg?aki_policy=large,Chas,90%,f,t,https://a0.muscache.com/im/pictures/ab609821-a596-4111-9ae9-1b6fdd919c74.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/ab609821-a596-4111-9ae9-1b6fdd919c74.jpg?aki_policy=profile_x_medium,The Castro,Apartment,0,1,116.00,900.00,3500.00,14,-122.4333063,37.76068104,109,94,1.12
45956,https://www.airbnb.com/rooms/45956,Private Room  Heart of City --The Silver Room,https://a0.muscache.com/im/pictures/f2f0f4a9-0ecd-455d-a8a0-f32309bb88a9.jpg?aki_policy=large,Jose,96%,t,t,https://a0.muscache.com/im/pictures/bbf29f40-6968-44f2-b42b-b6e68084dab3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/bbf29f40-6968-44f2-b42b-b6e68084dab3.jpg?aki_policy=profile_x_medium,Lower Haight,Apartment,1,3,125.00,600.00,1950.00,16,-122.4301613,37.7724811,55,95,0.78
47486,https://www.airbnb.com/rooms/47486,CACTUS COTTAGE  with easy parking/public transp.,https://a0.muscache.com/im/pictures/1105843/e804dd6d_original.jpg?aki_policy=large,Richard,100%,f,t,https://a0.muscache.com/im/users/215133/profile_pic/1299812750/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/215133/profile_pic/1299812750/original.jpg?aki_policy=profile_x_medium,Ingleside,House,1,1,78.00,,2250.00,233,-122.4686106,37.72535732,27,97,0.28
47682,https://www.airbnb.com/rooms/47682,One-bedroom apt.  Lafayette Park,https://a0.muscache.com/im/pictures/273479/60b3f9f5_original.jpg?aki_policy=large,Jay,100%,t,t,https://a0.muscache.com/im/users/216682/profile_pic/1284924580/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/216682/profile_pic/1284924580/original.jpg?aki_policy=profile_x_medium,Pacific Heights,Apartment,1,1,120.00,,3960.00,305,-122.4243122,37.79250377,25,96,0.26
51073,https://www.airbnb.com/rooms/51073,In the Heart of San Francisco,https://a0.muscache.com/im/pictures/9849064/3d405472_original.jpg?aki_policy=large,Michelle,,t,t,https://a0.muscache.com/im/users/234859/profile_pic/1346440370/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/234859/profile_pic/1346440370/original.jpg?aki_policy=profile_x_medium,SoMa,Apartment,1,1,180.00,950.00,,0,-122.4219948,37.77116329,144,99,1.51
51557,https://www.airbnb.com/rooms/51557,Centrally Located Victorian Studio,https://a0.muscache.com/im/pictures/376480/67b346ce_original.jpg?aki_policy=large,Len,100%,f,t,https://a0.muscache.com/im/users/237200/profile_pic/1328047243/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/237200/profile_pic/1328047243/original.jpg?aki_policy=profile_x_medium,Duboce Triangle,Loft,1,1,119.00,958.00,3990.00,285,-122.428339,37.7712146,103,98,1.08
51773,https://www.airbnb.com/rooms/51773,Prime Location - Small Cozy Room,https://a0.muscache.com/im/pictures/8985258/91b6e2f8_original.jpg?aki_policy=large,Jay,100%,t,t,https://a0.muscache.com/im/users/216682/profile_pic/1284924580/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/216682/profile_pic/1284924580/original.jpg?aki_policy=profile_x_medium,Pacific Heights,Apartment,1,0,55.00,,1475.00,325,-122.4259984,37.79311697,158,92,1.79
52713,https://www.airbnb.com/rooms/52713,Nob Hill room with a great view,https://a0.muscache.com/im/pictures/2646705/0412fb99_original.jpg?aki_policy=large,Michael,,f,t,https://a0.muscache.com/im/users/244235/profile_pic/1285349269/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/244235/profile_pic/1285349269/original.jpg?aki_policy=profile_x_medium,Nob Hill,Apartment,1,,99.00,799.00,2439.00,116,-122.4127171,37.79666781,165,89,1.73
54518,https://www.airbnb.com/rooms/54518,Financial District Corporate Condo,https://a0.muscache.com/im/pictures/319307/6939873f_original.jpg?aki_policy=large,Kathy,100%,f,t,https://a0.muscache.com/im/pictures/d39cae8c-d525-4c0c-9e23-ec38291c70df.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/d39cae8c-d525-4c0c-9e23-ec38291c70df.jpg?aki_policy=profile_x_medium,Financial District,Condominium,1,1,240.00,1600.00,4300.00,233,-122.4007941,37.79330087,16,88,0.19
54634,https://www.airbnb.com/rooms/54634,Studio Apartment Lafayette Park,https://a0.muscache.com/im/pictures/8815756/ce578cc7_original.jpg?aki_policy=large,Jay,100%,t,t,https://a0.muscache.com/im/users/216682/profile_pic/1284924580/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/216682/profile_pic/1284924580/original.jpg?aki_policy=profile_x_medium,Pacific Heights,Apartment,1,1,115.00,,3180.00,342,-122.4264979,37.79166446,34,92,0.36
55632,https://www.airbnb.com/rooms/55632,"â¤ï¸ Fantastic Big Luxury Apartment, Sleeps 4",https://a0.muscache.com/im/pictures/cd43f52e-8406-4945-9b04-64c145f2d677.jpg?aki_policy=large,Paul & Debbie,100%,t,t,https://a0.muscache.com/im/pictures/user/633ab5d4-0536-477b-8b2f-fd7caf7b5cea.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/633ab5d4-0536-477b-8b2f-fd7caf7b5cea.jpg?aki_policy=profile_x_medium,Richmond District,Apartment,1,1,130.00,,2995.00,261,-122.4861875,37.77959493,10,94,0.11
55636,https://www.airbnb.com/rooms/55636,â¤ï¸ Fantastic luxury Apt. Great View,https://a0.muscache.com/im/pictures/0e51a14c-979a-44cb-9a08-ebcb381bff00.jpg?aki_policy=large,Paul & Debbie,100%,t,t,https://a0.muscache.com/im/pictures/user/633ab5d4-0536-477b-8b2f-fd7caf7b5cea.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/633ab5d4-0536-477b-8b2f-fd7caf7b5cea.jpg?aki_policy=profile_x_medium,Twin Peaks,Apartment,1,1,130.00,,3295.00,310,-122.4447857,37.74889402,26,95,0.28
56200,https://www.airbnb.com/rooms/56200,Furnished Grand Victorian Flat,https://a0.muscache.com/im/pictures/534223/179f1cc8_original.jpg?aki_policy=large,Christie,100%,f,t,https://a0.muscache.com/im/users/266101/profile_pic/1299289519/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/266101/profile_pic/1299289519/original.jpg?aki_policy=profile_x_medium,Western Addition/NOPA,House,1,1,132.00,,4800.00,226,-122.4395658,37.78628892,266,98,2.81
56621,https://www.airbnb.com/rooms/56621,Prime Location - Large Private Room,https://a0.muscache.com/im/pictures/8984970/95e031b6_original.jpg?aki_policy=large,Jay,100%,t,t,https://a0.muscache.com/im/users/216682/profile_pic/1284924580/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/216682/profile_pic/1284924580/original.jpg?aki_policy=profile_x_medium,Pacific Heights,Apartment,1,,63.00,,1600.00,335,-122.4245818,37.79215669,118,92,1.25
57676,https://www.airbnb.com/rooms/57676,"Bartlett Gardens: Spacious, bright!",https://a0.muscache.com/im/pictures/15516119/fc4f2e31_original.jpg?aki_policy=large,Jessica And Sebouh,94%,t,t,https://a0.muscache.com/im/users/142882/profile_pic/1414130558/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/142882/profile_pic/1414130558/original.jpg?aki_policy=profile_x_medium,Mission District,Apartment,1,1,99.00,,2600.00,340,-122.4193257,37.75762489,93,96,1.05
59314,https://www.airbnb.com/rooms/59314,Cute and Cozy Condo near Moscone,https://a0.muscache.com/im/pictures/1040899/4627a03f_original.jpg?aki_policy=large,Angela,75%,t,t,https://a0.muscache.com/im/users/284785/profile_pic/1383022056/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/284785/profile_pic/1383022056/original.jpg?aki_policy=profile_x_medium,SoMa,Condominium,2,1,225.00,1400.00,4100.00,331,-122.4104686,37.7769789,125,97,1.35
59344,https://www.airbnb.com/rooms/59344,Private and Quiet Noe Valley Studio,https://a0.muscache.com/im/pictures/662862/9d9b540f_original.jpg?aki_policy=large,John,100%,t,t,https://a0.muscache.com/im/users/284917/profile_pic/1291779942/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/284917/profile_pic/1291779942/original.jpg?aki_policy=profile_x_medium,Noe Valley,Guest suite,1,1,135.00,950.00,3700.00,258,-122.4286438,37.74565481,264,98,2.83
59381,https://www.airbnb.com/rooms/59381,Ultra Panoramic View Contemporary,https://a0.muscache.com/im/pictures/9904168/479ff590_original.jpg?aki_policy=large,Bill,100%,f,t,https://a0.muscache.com/im/pictures/user/1fe7c47f-bdb7-4112-ab86-ea35b9cd69fb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1fe7c47f-bdb7-4112-ab86-ea35b9cd69fb.jpg?aki_policy=profile_x_medium,Russian Hill,Condominium,1,1,109.00,,3300.00,31,-122.4159579,37.8031015,199,96,2.26
59702,https://www.airbnb.com/rooms/59702,Garden Cottage Charming!,https://a0.muscache.com/im/pictures/362832/34ad0638_original.jpg?aki_policy=large,Toby,100%,t,t,https://a0.muscache.com/im/users/287136/profile_pic/1313427286/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/287136/profile_pic/1313427286/original.jpg?aki_policy=profile_x_medium,Bernal Heights,Cottage,1,1,150.00,,,308,-122.414088,37.74208535,177,98,2.04
59831,https://www.airbnb.com/rooms/59831,Lovely quiet private room in Home ,https://a0.muscache.com/im/pictures/364036/08cad056_original.jpg?aki_policy=large,Lawrence,,f,t,https://a0.muscache.com/im/users/287859/profile_pic/1347654035/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/287859/profile_pic/1347654035/original.jpg?aki_policy=profile_x_medium,Outer Sunset,House,1,1,100.00,,3000.00,365,-122.4917779,37.75673543,1,20,0.01
60365,https://www.airbnb.com/rooms/60365,Central Victorian 3-Bedrms-2Baths!,https://a0.muscache.com/im/pictures/464411/824b2d4f_original.jpg?aki_policy=large,Emilie,100%,f,t,https://a0.muscache.com/im/users/279544/profile_pic/1297395365/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/279544/profile_pic/1297395365/original.jpg?aki_policy=profile_x_medium,Duboce Triangle,House,3,2,450.00,,6900.00,220,-122.4349623,37.76965594,200,97,2.16
60659,https://www.airbnb.com/rooms/60659,Lovely Flat on Telegraph Hill,https://a0.muscache.com/im/pictures/370082/f7edb982_original.jpg?aki_policy=large,Margie,100%,f,t,https://a0.muscache.com/im/users/292491/profile_pic/1327201011/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/292491/profile_pic/1327201011/original.jpg?aki_policy=profile_x_medium,Telegraph Hill,Apartment,1,2,150.00,875.00,,49,-122.4092535,37.80240771,178,98,1.94
62519,https://www.airbnb.com/rooms/62519,Lovely Room in Charming Edwardian,https://a0.muscache.com/im/pictures/57423808/f7dcbdee_original.jpg?aki_policy=large,Abhay,100%,t,t,https://a0.muscache.com/im/users/304426/profile_pic/1426917739/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/304426/profile_pic/1426917739/original.jpg?aki_policy=profile_x_medium,Noe Valley,Apartment,1,1,100.00,,,0,-122.4299312,37.74182583,35,97,0.82
62651,https://www.airbnb.com/rooms/62651,GORGEOUS SAN FRANCISCO HOME,https://a0.muscache.com/im/pictures/48161673/dcf29225_original.jpg?aki_policy=large,Agnieszka,57%,f,t,https://a0.muscache.com/im/users/185923/profile_pic/1323395057/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/185923/profile_pic/1323395057/original.jpg?aki_policy=profile_x_medium,Mission District,House,3,2.5,1100.00,5200.00,,339,-122.4243211,37.762455,48,96,0.56
63247,https://www.airbnb.com/rooms/63247,Lovely open plan en-suite bed/bath,https://a0.muscache.com/im/pictures/388246/f95a4f91_original.jpg?aki_policy=large,Anne,100%,t,t,https://a0.muscache.com/im/pictures/4efdd51d-2f7d-4c39-bbfb-6ff53313e5e0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/4efdd51d-2f7d-4c39-bbfb-6ff53313e5e0.jpg?aki_policy=profile_x_medium,Mission District,Guest suite,1,1,166.00,,,312,-122.4139752,37.74925779,267,92,2.87
63405,https://www.airbnb.com/rooms/63405,Private Suite in Mission,https://a0.muscache.com/im/pictures/15128569/46d3e316_original.jpg?aki_policy=large,Jessica And Sebouh,94%,t,t,https://a0.muscache.com/im/users/142882/profile_pic/1414130558/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/142882/profile_pic/1414130558/original.jpg?aki_policy=profile_x_medium,Mission District,Guest suite,1,1,125.00,,2500.00,313,-122.4177063,37.75399609,190,94,2.13
64165,https://www.airbnb.com/rooms/64165,Great room in a fantastic location!,https://a0.muscache.com/im/pictures/3971579/f4b0cfec_original.jpg?aki_policy=large,Regina,100%,f,t,https://a0.muscache.com/im/users/237691/profile_pic/1376331996/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/237691/profile_pic/1376331996/original.jpg?aki_policy=profile_x_medium,Marina,Apartment,1,2,90.00,,2700.00,325,-122.4287407,37.80317361,62,99,0.73
65408,https://www.airbnb.com/rooms/65408,Sunny 2 bedroom with private deck and views,https://a0.muscache.com/im/pictures/1006580/e75648fa_original.jpg?aki_policy=large,Tasha,90%,f,t,https://a0.muscache.com/im/users/116319/profile_pic/1362205004/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/116319/profile_pic/1362205004/original.jpg?aki_policy=profile_x_medium,The Castro,Apartment,2,1,225.00,750.00,3000.00,274,-122.4321993,37.7609587,104,96,1.14
66119,https://www.airbnb.com/rooms/66119,Large garden studio apt. near Golden Gate Park,https://a0.muscache.com/im/pictures/660f2157-5cdb-4378-8875-bbbc06e239e1.jpg?aki_policy=large,Joe,67%,f,t,https://a0.muscache.com/im/pictures/82810497-bbab-4dc9-857b-cad47caac1cb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/82810497-bbab-4dc9-857b-cad47caac1cb.jpg?aki_policy=profile_x_medium,Richmond District,Apartment,0,1,100.00,1050.00,,345,-122.4781239,37.77797943,95,83,1.11
66188,https://www.airbnb.com/rooms/66188,Spectacular Sutro Heights,https://a0.muscache.com/im/pictures/410939/e4484da8_original.jpg?aki_policy=large,Annette,97%,f,t,https://a0.muscache.com/im/pictures/d8938245-cc5e-4d01-8131-6006c8e934a5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/d8938245-cc5e-4d01-8131-6006c8e934a5.jpg?aki_policy=profile_x_medium,Richmond District,Apartment,3,2,216.00,,5000.00,279,-122.5090602,37.77718605,12,96,0.14
68239,https://www.airbnb.com/rooms/68239,Beautiful 1bdr apt by Dolores Park in Mission,https://a0.muscache.com/im/pictures/1766331/78446c1d_original.jpg?aki_policy=large,Felipe,100%,t,t,https://a0.muscache.com/im/users/337833/profile_pic/1441663517/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/337833/profile_pic/1441663517/original.jpg?aki_policy=profile_x_medium,Noe Valley,Apartment,1,1,326.00,2630.00,9282.00,332,-122.4238661,37.75425726,35,99,0.39
69410,https://www.airbnb.com/rooms/69410,Private 1BR Inner Richmond Apt,https://a0.muscache.com/im/pictures/2897947/9a0f998a_original.jpg?aki_policy=large,Patrick,100%,f,t,https://a0.muscache.com/im/users/347624/profile_pic/1295047135/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/347624/profile_pic/1295047135/original.jpg?aki_policy=profile_x_medium,Richmond District,House,2,1,80.00,,2700.00,352,-122.4631894,37.77441984,48,98,0.55
69549,https://www.airbnb.com/rooms/69549,MISSION Outr BedRm3+Fridge+PvtBath ,https://a0.muscache.com/im/pictures/843557/5419fc44_original.jpg?aki_policy=large,Maria,82%,f,t,https://a0.muscache.com/im/users/305973/profile_pic/1295155681/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/305973/profile_pic/1295155681/original.jpg?aki_policy=profile_x_medium,Excelsior,House,1,1,46.00,,1375.00,227,-122.4264432,37.73026802,39,91,0.43
